#Data,Import,Orgànica,Àrea ES,Funcional,Econòmica,Nom terc.,Text lliure
2025-01-27,783.12,16,Servicios sociales,,,ALARTE SANZ Y CIA CB,LLOGUER PIS SOCIAL C/BALMES FEBRER 2025
2025-01-27,144.64,18,Servicios de mantenimiento de edificios e inversiones,,,"CECOPI DROGUERIA INDUSTRIAL, S.L.U.",COMPRA MATERIAL BRIGADA
2025-01-27,503.59,02,Servicios generales,,,"LISBONA MILLAN, CARMEN",LLOGUER LOCAT JUTJAT DE PAU - FEBRER 2025
2025-01-27,500,16,Servicios sociales,,,"MANUBENS VIDAL, JOANA",LLOGUER PIS SOCIAL C/CADÍ - FEBRER 2025
2025-01-27,577.83,16,Servicios sociales,,,"MARSAL SOLER ANGEL I CIA, CB",LLOGUER PIS SOCIAL C/CADÍ - FEBRER 2025
2025-01-27,695,16,Servicios sociales,,,"MARTIN LLAMAS, MARIA JESUS",LLOGUER PIS SOCIAL C/ROMANI - FEBRER 2025
2025-01-29,16.26,20,Promoción económica,,,CAN GAVARRA,PREMIS INNOVA POLINYA - BESTRETA CAN GAVARRA
2025-01-29,90.75,02,Servicios generales,,,INFORMÀTICA,RENOVACIO DOMINI PATRIMONIPOLINYA.CAT / EIXLOGISTIC.CAT - BESTRETA INFORMATICA
2025-01-29,257.79,02,Servicios generales,,,INFORMÀTICA,RENOVACIO DOMINI ESGLESIAROMANICADEPOLINYA.CAT / POLINYAJOVE.CAT - BESTRETA INFORMATICA
2025-02-12,503.59,02,Servicios generales,,,"LISBONA MILLAN, CARMEN",LLOGUER LOCAL JUTJAT DE PAU - GENER 2025
2025-02-14,240.16,02,Servicios generales,,,"ALPHABET ESPANYA FLEET MANAGEMENT, SA",ARR.FINANCER CITROEN E C-4 POLICIA LOCAL - QUOTA 1/48 - DESEMBRE 2024
2025-02-14,337.42,03,Seguridad ciudadana,,,"ALPHABET ESPANYA FLEET MANAGEMENT, SA",ARR.FINANCER CITROEN E C-4 POLICIA LOCAL - QUOTA 1/48 - DESEMBRE 2024
2025-02-14,638.39,03,Seguridad ciudadana,,,"ALPHABET ESPANYA FLEET MANAGEMENT, SA",ARR.FINANCER CITROEN E C-4 POLICIA LOCAL - QUOTA 1/48 - DESEMBRE 2024
2025-02-14,235.87,02,Servicios generales,,,"ALPHABET ESPANYA FLEET MANAGEMENT, SA",ARRENDAMENT FINANCER VEHICLE POLICIAL FORD KUGA - DESEMBRE 2024 15/48
2025-02-14,318.64,03,Seguridad ciudadana,,,"ALPHABET ESPANYA FLEET MANAGEMENT, SA",ARRENDAMENT FINANCER VEHICLE POLICIAL FORD KUGA - DESEMBRE 2024 15/48
2025-02-14,680.52,03,Seguridad ciudadana,,,"ALPHABET ESPANYA FLEET MANAGEMENT, SA",ARRENDAMENT FINANCER VEHICLE POLICIAL FORD KUGA - DESEMBRE 2024 15/48
2025-02-14,1036.92,15,Salud y consumo,,,"ANTICIMEX 3D SANIDAD AMBIENTAL, SA","DESINSECTACIÓ, DESRATITZACIÓ I CONTROL DE PLAGUES DESEMBRE 2024"
2025-02-14,77.42,15,Salud y consumo,,,"ANTICIMEX 3D SANIDAD AMBIENTAL, SA","DESINFECCTACIÓ, DESRATITZACIÓ CAN GAVARRA DESEMBRE 2024"
2025-02-14,187.13,18,Servicios de mantenimiento de edificios e inversiones,,,"ASCENSORS CAMPRUBI, SA",MANTENIMENT 1RT TRIMESTRE 2025
2025-02-14,35.55,18,Servicios de mantenimiento de edificios e inversiones,,,"ASCENSORS CAMPRUBI, SA",LLOGUER LINIA TELEFONICA 1RT TRIMESTRE 2025
2025-02-14,1642.28,02,Servicios generales,,,"AULOCE, S.A.",SERVEIS TECNOLOGIA GESTIONA: SERVEIS DE MILLORA CONTINUA
2025-02-14,475.2,21,Personas mayores,,,"AVANT GRUP BARDET, SLU",SERVEI AUTOCAR GENT GRAN - POLINYA / ESPARRAGUERA
2025-02-14,302.5,06,Servicios municipales y vías públicas,,,"CABALLE SALAS, ESTEVE",MANTENIMENT DE JARDINERIA VOLTANTS ACIDS DESEMBRE 2024
2025-02-14,29.4,18,Servicios de mantenimiento de edificios e inversiones,,,"CECOPI DROGUERIA INDUSTRIAL, S.L.U.",COMPRA MATERIAL CONSERGE MANTENIMENT CAMP DE FUTBOL
2025-02-14,357.95,20,Promoción económica,,,"CONGOST - VIGILANCIA Y SEGURIDAD, SL",SERVEI VIGILANCIA CAN GAVARRA - DESEMBRE 2024
2025-02-14,6569.38,16,Servicios sociales,,,CONSELL COMARCAL DEL VALLES OCCIDENTAL,SERVEI SAD NOVEMBRE 2024
2025-02-14,229.88,15,Salud y consumo,,,CREU ROJA - ASSAMBLEA LOCAL DE SENTMENAT,SERVEI PREVENTIU PEDALADA POPULAR. DATA: 21-01-2024
2025-02-14,137.93,15,Salud y consumo,,,CREU ROJA - ASSAMBLEA LOCAL DE SENTMENAT,SERVEI PREVENTIU 3ª CURSA DE SANT SILVESTRE 2024. DATA: 29-12-2024
2025-02-14,1171,14,Mujer e igualdad,,,"DOBLE VIA (SERVEIS SOCIOEDUCATIUS), SL",SERVEI PUNT LILA NIT DE CAP D'ANY 2024
2025-02-14,359.99,09,"Comunicación, participación ciudadana y calidad democrática",,,"DROPEL XXI, SL",SERVEI REPARTIMENT REVISTA LA BOMBA Nº 225 DESEMBRE 2024
2025-02-14,359.99,09,"Comunicación, participación ciudadana y calidad democrática",,,"DROPEL XXI, SL",SERVEI DE REPARTIMENT REVISTA LA BOMBA Nº 224 DESEMBRE 2024
2025-02-14,621.27,06,Servicios municipales y vías públicas,,,"EL CEDRE JARDINERIA, SL",MANTENIMENT ZONES VERDES AVINGUDA SENTMENAT - DESEMBRE 2024
2025-02-14,6194.27,06,Servicios municipales y vías públicas,,,"ELECTRONIC TRAFIC, SA",MANTENIMENT ENLLUMENAT PÚBLIC DESEMBRE 2024 (AD 2024/17764)
2025-02-14,1125,17,Empleo,,,"EMPATIF HEALTH AND SAFETY, SL",LOT 4. CURS PREVENCIÓ RISCOS LABORALS - FORMACIÓ OCUPACIONAL - ROURE (AD 2024/9074)
2025-02-14,368.45,18,Servicios de mantenimiento de edificios e inversiones,,,"ETECNIC MOVILIDAD ELECTRICA, SRL",MANTENIMENT I GESTIÓ PUNT DE RECÀRREGA RÀPID DESEMBRE 2024
2025-02-14,229.9,18,Servicios de mantenimiento de edificios e inversiones,,,"ETECNIC MOVILIDAD ELECTRICA, SRL",MANTENIMENT 2 PUNTS RECÀRREGA VEHICLES ELECTRÒNICS (ONZE DE SETEMBRE- AV SENTMENAT) DESEMBRE 2024
2025-02-14,722.8,09,"Comunicación, participación ciudadana y calidad democrática",,,"FORNIES ANDREU, DAVID",MAQUETACIÓ I EDICIÓ BUTLLETÍ NÚM. 225
2025-02-14,1047.86,22,Bienestar animal,,,"HELP-GUAU, SL",ESTADA I TRACTAMENTS GATS DESEMBRE 2024
2025-02-14,435,22,Bienestar animal,,,"HELP-GUAU, SL",CAPTURES I DESPLAÇAMENTS GATS - DESEMBRE 2024
2025-02-14,8470,13,Deportes,,,"ITIK CONSULTORIA DE L'ESPORT I EL LLEURE, S.L.",PROJECTE GESTIÓ INTEGRAL I REDACCIÓ PLECS INST. ESPORTIVES PAS I ZET (AD 2024/1373)
2025-02-14,1610.44,18,Servicios de mantenimiento de edificios e inversiones,,,"JOMAG, SL",LLOGUER MAGATZEM BRIGADA FEBRER 2025
2025-02-14,1610.44,18,Servicios de mantenimiento de edificios e inversiones,,,"JOMAG, SL",LLOGUER NAU BRIGADA GENER 2025
2025-02-14,29.19,02,Servicios generales,,,"MARCTECNIC POLINYA, S. L.",COMPRA MATERIAL OFICINA POLICIA LOCAL
2025-02-14,112,11,Educación,,,"MARCTECNIC POLINYA, S. L.",COMPRA MATERIAL FORMACIÓ ADULTS
2025-02-14,22.16,11,Educación,,,"MARCTECNIC POLINYA, S. L.",COMPRA MATERIAL FORMACIÓ ADULTS
2025-02-14,49.31,02,Servicios generales,,,"MARCTECNIC POLINYA, S. L.",COMPRA SEGELL OAC
2025-02-14,24.68,03,Seguridad ciudadana,,,"MARCTECNIC POLINYA, S. L.",COMPRA MATERIAL POLICIA LOCAL
2025-02-14,15.32,03,Seguridad ciudadana,,,"MARCTECNIC POLINYA, S. L.",COMPRA MATERIAL POLICIA LOCAL
2025-02-14,114.39,17,Empleo,,,"MGS, SEGUROS Y REASEGUROS, S.A.",ASSEGURANÇA CURS SOCIOSANITARI 01-01-2025 A 31-07-2025
2025-02-14,209.26,18,Servicios de mantenimiento de edificios e inversiones,,,"PLANA FABREGA SABADELL, SL",MANTENIMENT ALARMA INTRUSIÓ ZONA ESPORTIVA DEL TURÓ
2025-02-14,156.54,18,Servicios de mantenimiento de edificios e inversiones,,,"PLANA FABREGA SABADELL, SL",MANTENIMENT ALARMA INTRUSIÓ PIS SOCIAL
2025-02-14,309.76,21,Personas mayores,,,"PUERTAS OCAÑA, CARMEN",TALLER BALL GENT GRAN DESEMBRE 2024
2025-02-14,213.44,11,Educación,,,"RECREA GASTRONOMIA, SL",REPARACIÓ RENTAVAIXELLES 29/11/2024
2025-02-14,11115.06,11,Educación,,,"RECREA GASTRONOMIA, SL",SERVEI MENJADOR ESCOLES BRESSOL - MENUS OCTUBRE 2024
2025-02-14,387.5,22,Bienestar animal,,,"REIXACH PIÑAR, EVA",DOCUMENTACIÓ MICROXIP
2025-02-14,107.48,02,Servicios generales,,,"RICOH, SISTEMAS UTE",COPIES FOROCOPIADORA RECEPCIÓ NOVEMBRE 2024
2025-02-14,1170,11,Educación,,,"RUIZ PALMA, RAFAEL MARIA",CURS INICIACIÓ FOTOGRAFIA DIGITAL I POSTPRODUCCIÓ II
2025-02-14,1170,11,Educación,,,"RUIZ PALMA, RAFAEL MARIA",CURS INICIACIÓ FOTOGRAFIA DIGITAL I POSTPRODUCCIÓ BÀSIC
2025-02-14,159.12,02,Servicios generales,,,"SALICRU, S.A.",MANTENIMENT SAI SLC-6000-TWIN RT2
2025-02-14,725.1,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",SERVEI NETEJA PRESTAT ALS VIVERS DE CAN GAVARRA DESEBMRE 2024
2025-02-14,156.84,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA VIVERS DE CAN GAVARRA D'OCTUBRE A DESEMBRE
2025-02-14,32.27,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% NETEJA EQUIPAMENTS MUNICIPALS D'OCTUBRE A DESEMBRE 2024
2025-02-14,33.25,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% NETEJA EQUIPAMENTS MUNICIPALS D'OCTUBRE A DESEMBRE 2024
2025-02-14,33.25,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% NETEJA EQUIPAMENTS MUNICIPALS D'OCTUBRE A DESEMBRE 2024
2025-02-14,65.49,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% NETEJA EQUIPAMENTS MUNICIPALS D'OCTUBRE A DESEMBRE 2024
2025-02-14,65.52,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% NETEJA EQUIPAMENTS MUNICIPALS D'OCTUBRE A DESEMBRE 2024
2025-02-14,98.99,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% NETEJA EQUIPAMENTS MUNICIPALS D'OCTUBRE A DESEMBRE 2024
2025-02-14,123.64,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% NETEJA EQUIPAMENTS MUNICIPALS D'OCTUBRE A DESEMBRE 2024
2025-02-14,131.08,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% NETEJA EQUIPAMENTS MUNICIPALS D'OCTUBRE A DESEMBRE 2024
2025-02-14,164.98,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% NETEJA EQUIPAMENTS MUNICIPALS D'OCTUBRE A DESEMBRE 2024
2025-02-14,181.72,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% NETEJA EQUIPAMENTS MUNICIPALS D'OCTUBRE A DESEMBRE 2024
2025-02-14,225.86,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% NETEJA EQUIPAMENTS MUNICIPALS D'OCTUBRE A DESEMBRE 2024
2025-02-14,276.13,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% NETEJA EQUIPAMENTS MUNICIPALS D'OCTUBRE A DESEMBRE 2024
2025-02-14,438.14,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% NETEJA EQUIPAMENTS MUNICIPALS D'OCTUBRE A DESEMBRE 2024
2025-02-14,529.15,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% NETEJA EQUIPAMENTS MUNICIPALS D'OCTUBRE A DESEMBRE 2024
2025-02-14,630.68,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% NETEJA EQUIPAMENTS MUNICIPALS D'OCTUBRE A DESEMBRE 2024
2025-02-14,661.28,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% NETEJA EQUIPAMENTS MUNICIPALS D'OCTUBRE A DESEMBRE 2024
2025-02-14,1393.92,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% NETEJA EQUIPAMENTS MUNICIPALS D'OCTUBRE A DESEMBRE 2024
2025-02-14,1400.63,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% NETEJA EQUIPAMENTS MUNICIPALS D'OCTUBRE A DESEMBRE 2024
2025-02-14,347.6,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA EXTRAORDINARIA VOLUMINOSOS 02-12-2024
2025-02-14,250.09,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",NETEJA FIRA DE NADAL 01-12-2024
2025-02-14,434.51,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA EXTRAORDINARIA VOLUMINOSOS 09-12-2024
2025-02-14,217.25,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA EXTRAORDINARIA VOLUMINOSOS 23-12-2024
2025-02-14,39276.7,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",NETEJA VIÀRIA - DESEMBRE 2024
2025-02-14,4511.66,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",AMPLIACIÓ SERVEI DE RECOLLIDA DE RESIDUS MUNICIPALS DESEMBRE 2024
2025-02-14,506.06,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",AMPLIACIÓ BATERIA RAFAEL ALBERTI/LLUIS COMPANYS - DESEMBRE 2024
2025-02-14,4362.05,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",LLOGUER RECOL·LECTOR CÀRREGA POSTERIOR NOVEMBRE 2024
2025-02-14,185.12,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",BUIDAR CONTENIDORS PARC DE LA PINEDA 18/12/2024
2025-02-14,260.7,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA EXTRAORDINARIA VOLUMINOSOS 16-12-2024
2025-02-14,608.31,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.","COL·LOCACIÓ, RECOLLIDA I RETIRADA CONTENIDORS FESTA CAP D'ANY 30-12-2024"
2025-02-14,124.63,18,Servicios de mantenimiento de edificios e inversiones,,,"SUBMINISTRES ROVIRA,SL",COMPRA MATERIAL BRIGADA
2025-02-14,55.39,12,Área de atención a las personas,,,TELEFONICA DE ESPAÑA,CONSUM DE DADES LOT.3 - DESEMBRE 2024
2025-02-14,71.73,02,Servicios generales,,,TELEFONICA DE ESPAÑA,CONSUM DE DADES LOT.3 - DESEMBRE 2024
2025-02-14,71.73,13,Deportes,,,TELEFONICA DE ESPAÑA,CONSUM DE DADES LOT.3 - DESEMBRE 2024
2025-02-14,71.73,08,Cultura,,,TELEFONICA DE ESPAÑA,CONSUM DE DADES LOT.3 - DESEMBRE 2024
2025-02-14,9.68,12,Área de atención a las personas,,,TELEFONICA DE ESPAÑA,CONSUM RESTA DE DADES LOT.3 - DESEMBRE 2024
2025-02-14,39.58,08,Cultura,,,TELEFONICA DE ESPAÑA,CONSUM RESTA DE DADES LOT.3 - DESEMBRE 2024
2025-02-14,1469.69,06,Servicios municipales y vías públicas,,,"URBE SBD,SL",MANTENIMENT JOCS INFANTILS DESEMBRE 2024
2025-02-14,1051.21,22,Bienestar animal,,,"VILAPLANA DE JUAN, SUSANNA",BENESTAR GATS
2025-02-14,424.98,22,Bienestar animal,,,"VILAPLANA DE JUAN, SUSANNA",MICROXIPS CAMPAÑA
2025-02-14,7.51,11,Educación,,,"VODAFONE ESPAÑA, SAU",SERVEIS MOVILS DESEMBRE 2024
2025-02-14,15.73,21,Personas mayores,,,"VODAFONE ESPAÑA, SAU",SERVEIS MOVILS DESEMBRE 2024
2025-02-14,31.46,20,Promoción económica,,,"VODAFONE ESPAÑA, SAU",SERVEIS MOVILS DESEMBRE 2024
2025-02-14,32.84,11,Educación,,,"VODAFONE ESPAÑA, SAU",SERVEIS MOVILS DESEMBRE 2024
2025-02-14,36.54,07,Medio ambiente,,,"VODAFONE ESPAÑA, SAU",SERVEIS MOVILS DESEMBRE 2024
2025-02-14,194.81,18,Servicios de mantenimiento de edificios e inversiones,,,"VODAFONE ESPAÑA, SAU",SERVEIS MOVILS DESEMBRE 2024
2025-02-14,220.22,04,Urbanismo,,,"VODAFONE ESPAÑA, SAU",SERVEIS MOVILS DESEMBRE 2024
2025-02-14,223.87,03,Seguridad ciudadana,,,"VODAFONE ESPAÑA, SAU",SERVEIS MOVILS DESEMBRE 2024
2025-02-14,920.82,02,Servicios generales,,,"VODAFONE ESPAÑA, SAU",SERVEIS MOVILS DESEMBRE 2024
2025-02-14,0.36,20,Promoción económica,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXES + DADES DESEMBRE 2024
2025-02-14,0.72,12,Área de atención a las personas,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXES + DADES DESEMBRE 2024
2025-02-14,20.16,03,Seguridad ciudadana,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXES + DADES DESEMBRE 2024
2025-02-14,48.4,13,Deportes,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXES + DADES DESEMBRE 2024
2025-02-14,84.31,11,Educación,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXES + DADES DESEMBRE 2024
2025-02-14,96.8,13,Deportes,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXES + DADES DESEMBRE 2024
2025-02-14,96.8,18,Servicios de mantenimiento de edificios e inversiones,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXES + DADES DESEMBRE 2024
2025-02-14,96.8,18,Servicios de mantenimiento de edificios e inversiones,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXES + DADES DESEMBRE 2024
2025-02-14,96.8,20,Promoción económica,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXES + DADES DESEMBRE 2024
2025-02-14,135.42,08,Cultura,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXES + DADES DESEMBRE 2024
2025-02-14,194.08,12,Área de atención a las personas,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXES + DADES DESEMBRE 2024
2025-02-14,217.65,02,Servicios generales,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXES + DADES DESEMBRE 2024
2025-02-14,226.35,10,Juventud,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXES + DADES DESEMBRE 2024
2025-02-14,236.03,11,Educación,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXES + DADES DESEMBRE 2024
2025-02-14,1217.56,02,Servicios generales,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXES + DADES DESEMBRE 2024
2025-02-14,77.23,21,Personas mayores,,,CASAL GENT GRAN,PESSEBRE - BESTRETA GENT GRAN
2025-02-14,14.45,21,Personas mayores,,,CASAL GENT GRAN,NADAL - BESTRETA GENT GRAN
2025-02-14,14.65,21,Personas mayores,,,CASAL GENT GRAN,NADAL - BESTRETA GENT GRAN
2025-02-14,56.1,21,Personas mayores,,,CASAL GENT GRAN,NADAL - BESTRETA GENT GRAN
2025-02-14,19.71,21,Personas mayores,,,CASAL GENT GRAN,VARIS - BESTRETA GENT GRAN
2025-02-14,182.16,21,Personas mayores,,,CASAL GENT GRAN,NADAL - BESTRETA GENT GRAN
2025-02-14,4.5,21,Personas mayores,,,CASAL GENT GRAN,VARIS - BESTRETA GENT GRAN
2025-02-14,93.36,21,Personas mayores,,,CASAL GENT GRAN,NADAL - BESTRETA GENT GRAN
2025-02-14,11.18,21,Personas mayores,,,CASAL GENT GRAN,NADAL - BESTRETA GENT GRAN
2025-02-14,123.9,02,Servicios generales,,,INFORMÀTICA,CERTIFICAT POLINYA.CAT - BESTRETA INFORMATICA
2025-02-14,199.65,10,Juventud,,,JOVENTUT,DINAR AGORA - BESTRETA JOVENTUT
2025-02-14,25.4,10,Juventud,,,JOVENTUT,MATERIAL DIVERS - BESTRETA JOVENTUT
2025-02-14,35.2,10,Juventud,,,JOVENTUT,MATERIAL DIVERS - BESTRETA JOVENTUT
2025-02-14,8,10,Juventud,,,JOVENTUT,MATERIAL DIVERS - BESTRETA JOVENTUT
2025-02-28,57.1,06,Servicios municipales y vías públicas,,,"A. EMBARBA, SA",MANTENIMENT ASCENSOR EDIFICIS MPALS - DESEMBRE 2024
2025-02-28,57.1,06,Servicios municipales y vías públicas,,,"A. EMBARBA, SA",MANTENIMENT ASCENSOR EDIFICIS MPALS - DESEMBRE 2024
2025-02-28,57.1,06,Servicios municipales y vías públicas,,,"A. EMBARBA, SA",MANTENIMENT ASCENSOR EDIFICIS MPALS - DESEMBRE 2024
2025-02-28,57.1,06,Servicios municipales y vías públicas,,,"A. EMBARBA, SA",MANTENIMENT ASCENSOR EDIFICIS MPALS - DESEMBRE 2024
2025-02-28,57.1,06,Servicios municipales y vías públicas,,,"A. EMBARBA, SA",MANTENIMENT ASCENSOR EDIFICIS MPALS - DESEMBRE 2024
2025-02-28,57.1,06,Servicios municipales y vías públicas,,,"A. EMBARBA, SA",MANTENIMENT ASCENSOR EDIFICIS MPALS - DESEMBRE 2024
2025-02-28,57.11,06,Servicios municipales y vías públicas,,,"A. EMBARBA, SA",MANTENIMENT ASCENSOR EDIFICIS MPALS - DESEMBRE 2024
2025-02-28,157.3,20,Promoción económica,,,"ADAMO TELECOM IBERIA, SA",SERVEI INTERNET I IPO CAN GAVARRA DESEMBRE 2024
2025-02-28,104.1,16,Servicios sociales,,,"ADENOR ENERGY, S.A",CARBURANT VEHICLE SERVEIS SOCIALS - 30/12/24
2025-02-28,124,03,Seguridad ciudadana,,,"ADENOR ENERGY, S.A",CARBURANT VEHICLES POLICIA LOCAL - 05/12/2024 - 24/12/2024
2025-02-28,147.39,18,Servicios de mantenimiento de edificios e inversiones,,,"ADENOR ENERGY, S.A",CARBURANT VEHICLE BRIGADA - 03/12/24 - 12/12/2024
2025-02-28,762.36,16,Servicios sociales,,,ALARTE SANZ Y CIA CB,LLOGUER PIS SOCIAL C/BALMES - MARÇ 2025
2025-02-28,266.38,20,Promoción económica,,,"ALGORITMOS, PROCESOS Y DISEÑOS, S.A.",ARRENDAMENT 17 EQUIPS PORTÀTILS FORMACIO DE CAN GAVARRA - DESEMBRE 2024 - 29/48
2025-02-28,65.51,02,Servicios generales,,,Consorci Administració Oberta Cat,PROGRAMARI T-CAT - J.J.P.D / A.A.M
2025-02-28,89.71,02,Servicios generales,,,Consorci Administració Oberta Cat,PROGRAMARI T-CAT - B.V.M / V.L.V
2025-02-28,120,02,Servicios generales,,,"COSITAL ( SECRETARIOS, INTERVENTORES Y TESOREROS ADM.LOCAL CONSEJO GRAL.",SUBSCRIPCIÓ COSITAL - FUNCIONARIS HABILITAT NACIONAL - SECRETARI
2025-02-28,290.4,02,Servicios generales,,,"ECITYCLIC SOLUTIONS, SL",MANTENIMENT VIDEO-ACTES DESEMBRE 2024
2025-02-28,22.66,06,Servicios municipales y vías públicas,,,"ECO-EQUIP, S.A.",TRANSFERENCIA ENVASOS - DESEMBRE 2024
2025-02-28,1752.55,18,Servicios de mantenimiento de edificios e inversiones,,,"GUARDIAN EXPRESS HOME, S.L.",REPARACIÓ VIDRE TRENCAT AL PAS
2025-02-28,18.15,18,Servicios de mantenimiento de edificios e inversiones,,,"IBERVALLES, SLU",MANTENIMENT VEHICLE BRIGADA
2025-02-28,18.15,16,Servicios sociales,,,"IBERVALLES, SLU",MANTENIMENT VEHICLE SERVEIS SOCIALS
2025-02-28,503.59,02,Servicios generales,,,"LISBONA MILLAN, CARMEN",LLOGUER LOCAL JUTJAT DE PAU - MARÇ 2025
2025-02-28,500,16,Servicios sociales,,,"MANUBENS VIDAL, JOANA",LLOGUER PIS SOCIAL C/CADÍ - MARÇ 2025
2025-02-28,577.83,16,Servicios sociales,,,"MARSAL SOLER ANGEL I CIA, CB",LLOGUER PIS SOCIAL C/ CADÍ - MARÇ 2025
2025-02-28,695,16,Servicios sociales,,,"MARTIN LLAMAS, MARIA JESUS",LLOGUER PIS SOCIAL C/ROMANÍ - MARÇ 2025
2025-02-28,1953.55,03,Seguridad ciudadana,,,"MUELAS NAVARRETE, RAFAEL",SERVEI GRUA DESEMBRE 2024
2025-02-28,13.32,18,Servicios de mantenimiento de edificios e inversiones,,,NASIR IQBAL NADEEM NZIR,COMPRA MATERIAL CONSERGE MANTENIMENT ESCOLA ROSER CAPDEVILA
2025-02-28,45.15,18,Servicios de mantenimiento de edificios e inversiones,,,NASIR IQBAL NADEEM NZIR,COMPRA MATERIAL BRIGADA MANTENIMENT LOCAL INFORMATICA
2025-02-28,97.32,18,Servicios de mantenimiento de edificios e inversiones,,,NASIR IQBAL NADEEM NZIR,COMPRA MATERIAL MATENIMENT POLICIA LOCAL
2025-02-28,411.4,02,Servicios generales,,,"PUBLILINEA,S.A.",ANUNCI EL MUNDO
2025-02-28,417.38,06,Servicios municipales y vías públicas,,,"PUIGFEL, SAU",TRACTAMENT RUNA - DESEMBRE 2024
2025-02-28,379.5,06,Servicios municipales y vías públicas,,,PUNT VERD SERVEIS S.A.T. CAT,TRACTAMENT PODA NETA - DESEMBRE 2024
2025-02-28,623.39,07,Medio ambiente,,,"SAPLEX, SA",BOSSES ESCOMBRARIES
2025-02-28,83.9,02,Servicios generales,,,"SOCIEDAD ESTATAL CORREOS Y TELEGRAFOS,S.A.",RECOLLIDA ESTÀNDAR CORREUS DESEMBRE 2024
2025-02-28,528.57,02,Servicios generales,,,"SOCIEDAD ESTATAL CORREOS Y TELEGRAFOS,S.A.",SERVEI CORREUS DESEMBRE 2024
2025-02-28,7695.86,10,Juventud,,,"TALLER D'ART, CULTURA I CREACIO, SL",SERVEI DINAMITZACIÓ I INFORMACIÓ JUVENIL DESEMBRE 2024
2025-03-07,245.68,17,Empleo,,,"ABAST SYSTEMS, SA",ARRENDAMENT DE 16 ORDINADORS PER AL CFA. EL ROURE  QUOTA: 40/48 - GENER 2025
2025-03-07,30250,08,Cultura,,,"ACTUA PRODUCCIONS ARTISTIQUES, S.L.",SERVEI CAMPAMENT REIAL NADAL 2025
2025-03-07,44165,08,Cultura,,,"ACTUA PRODUCCIONS ARTISTIQUES, S.L.",SERVEI DE CAVALCADA REIS 2025
2025-03-07,61.11,15,Salud y consumo,,,ALMAS INDUSTRIES B+SAFE,MANTENIMENT APARELLS DEA GENER 2025
2025-03-07,122.21,15,Salud y consumo,,,ALMAS INDUSTRIES B+SAFE,MANTENIMENT DESFIBRILADOR GENER 2025
