#Data,Import,Orgànica,Àrea ES,Funcional,Econòmica,Nom terc.,Text lliure
2022-03-31,6278.59,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM GAS PASSEIG SANLLEHY S/N PERE CALDERS DEL 05/01/2022 A 07/02/2022
2022-03-31,7073.44,06,Servicios municipales y vías públicas,,,"ETRA BONAL, S.A.",MANTENIMENT ENLLUMENAT PÚBLIC FEBRER 2022
2022-03-31,438.02,18,Servicios de mantenimiento de edificios e inversiones,,,"EXCATRANS MARTINEZ, SL","TREBALLS AL CASAL D'AVIS, M3 SAULÓ GARBELLAT"
2022-03-31,124.03,06,Servicios municipales y vías públicas,,,"FOMENT DEL RECICLATGE, S.A.",LLOGUER CONTENIDOR CEMENTIRI FEBRER 2022
2022-03-31,1040.54,18,Servicios de mantenimiento de edificios e inversiones,,,"HAPPYLUDIC PLAYGROUND AND URBAN EQUIPMENT, S.L.",PAPERERES VIA PÚBLICA
2022-03-31,217.8,15,Salud y consumo,,,"HELP-GUAU, SL",CAPTURES FEBRER 2022
2022-03-31,865.51,15,Salud y consumo,,,"HELP-GUAU, SL",RECOLLIDA I ESTADA ANIMALS FEBRER 2022
2022-03-31,1655,14,Mujer e igualdad,,,IL·LUSTRE COL·LEGI D'ADVOCATS DE SABADELL,SUPORT JURÍDIC D'ATENCIÓ A LES DONES
2022-03-31,137.94,10,Juventud,,,"IMPREMTA PAGES, SL",TARGETONS FESTA MAJOR JOVE 2022
2022-03-31,48,02,Servicios generales,,,INSTITUT DE SEGURETAT PÚBLICA DE CATALUNYA,"TALLER SOBRE ATURADA, CONTROL I ESCORCOLL DE VEHICLES-POLICIA LOCAL"
2022-03-31,56.47,18,Servicios de mantenimiento de edificios e inversiones,,,"IROLIA WORLD, S.L.","MATERIAL MANTENIMENT ESCOLA ROSER CPDEVILA, MILLORES ELECTRIQUES"
2022-03-31,12.01,02,Servicios generales,,,"JM BRUNEAU ESPAÑA, S.A.",PAPERERES AJUNTAMENT
2022-03-31,2297.69,06,Servicios municipales y vías públicas,,,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT JARDINERIA CAN ROVIRA -FEBRER 2022-
2022-03-31,445.28,02,Servicios generales,,,"LISBONA MILLAN, CARMEN",LLOGUER LOCAL JUTJAT DE PAU -MARÇ 2022-
2022-03-31,708.97,17,Empleo,,,"LLIBRERIA PAES, S.L.",LLIBRES FORMACIÓ OCUPACIONAL 2021
2022-03-31,550,16,Servicios sociales,,,"MARSAL SOLER ANGEL I CIA, CB",LLOGUER PIS SOCIAL C/ CADÍ -MARÇ 2022-
2022-03-31,48.4,18,Servicios de mantenimiento de edificios e inversiones,,,"MOLINER LOPEZ, FERRAN",REPARACIÓ PORTA LOCAL INFORMATICA
2022-03-31,1694,03,Seguridad ciudadana,,,"MUELAS NAVARRETE, RAFAEL",SERVEI GRUA POLICIA LOCAL -FEBRER 2022
2022-03-31,266.2,10,Juventud,,,"MUSTRAMIT, SL",TÈCNIC/A SO CONCERT- 1R SEMESTRE ACTIVITATS ESPAI JOVE
2022-03-31,325,20,Promoción económica,,,"ÒDENA GIMÉNEZ, XAVIER",FORMACIÓ A EMPRESES - EXCEL
2022-03-31,81.68,11,Educación,,,"ORTEGA ROBLES, FRANCESC  XAVIER",ENGANXADA DE CARTELLS JORNADES DE PORTES OBERTES ALS CENTRES EDUCATIUS CURS 2022/2023
2022-03-31,1306.8,08,Cultura,,,PROTECTA VIGILANCIA INTEGRAL S.L,SERVEI DE VIGILANCIA ESPAI CAMPAMENT REIAL
2022-03-31,1960.2,08,Cultura,,,PROTECTA VIGILANCIA INTEGRAL S.L,SERVEI DE VIGILANCIA ESPAI CAMPAMENT REIAL
2022-03-31,920,20,Promoción económica,,,"PUIGDELLIVOL CLARA, JORDI","FORMACIÓ EMPRENEDORIA RECULL """"DE LA IDEA AL PROJECTE"""" A CAN GAVARRA"
2022-03-31,156.29,06,Servicios municipales y vías públicas,,,"PUIGFEL, SAU",TRACTAMENT RUNA NETA DEIXALLERIA -FEBRER 2022-
2022-03-31,992.2,18,Servicios de mantenimiento de edificios e inversiones,,,"RAMÍREZ RAMÍREZ, JUAN MANUEL - RENSOL",PROJECTE INSTAL·LACIÓ ELECTRICA ESCOLES EBM GINESTA I BADABADOC
2022-03-31,992.2,18,Servicios de mantenimiento de edificios e inversiones,,,"RAMÍREZ RAMÍREZ, JUAN MANUEL - RENSOL",PROJECTE INSTAL·LACIÓ ELECTRICA ESCOLES EBM GINESTA I BADABADOC
2022-03-31,218.91,13,Deportes,,,"RASDAL DXT, SL",JOC DE XARXES DE FUTBOL 7
2022-03-31,488.67,18,Servicios de mantenimiento de edificios e inversiones,,,"SALTOKI BARBERÀ, SL",MATERIALS MANTENIMENT CAMP DE FUTBOL
2022-03-31,218.31,02,Servicios generales,,,SERVICIOS MICROINFORMATICA S.A.,TÒNER IMPRESSORA JUTJAT DE PAU
2022-03-31,558.52,02,Servicios generales,,,SERVICIOS MICROINFORMATICA S.A.,ALLOTJAMENT NÚVOL
2022-03-31,7908.56,11,Educación,,,"SORIA JIMENEZ, ANGEL","TREBALLS REALITZATS EN ESCOLA PERE CALDERS, CONSTRUCCIÓ NOVA PARED"
2022-03-31,15449.86,06,Servicios municipales y vías públicas,,,"SPORTISE CREATIVE SOLUTIONS, SL",SERVEI MANTENIMENT ZONA ESPORTIVA DEL TURO -FEBRER 2022-
2022-03-31,1076.85,18,Servicios de mantenimiento de edificios e inversiones,,,"SUBMINISTRES ROVIRA,SL",MATERIAL SENYALITZACIÓ VERTICAL VIA PÚBLICA
2022-03-31,375.1,08,Cultura,,,"SUMINISTRES INDUSTRIALS SM, S.L.","LLOGUER MÒDULS PREFABRICATS C/ ESCOLES, 2 -GENER 2022-"
2022-03-31,15.95,06,Servicios municipales y vías públicas,,,"TANATORI DE MASCOTES 2021, S.L.",INCINERACIÓ COL·LECTIVA FEBRER 2022
2022-03-31,1100,14,Mujer e igualdad,,,TEATRE DEL BUIT,ACCIONS 7 I 8 M - DIA INTERNACIONAL DE LES DONES
2022-03-31,292.46,18,Servicios de mantenimiento de edificios e inversiones,,,TECNINSTAL DAVID S.L.,NETEJAR FILTRE ASPIRADOR I TUB ASPIRACIÓ DE LA CALDERA PISTA DEL TURO
2022-03-31,3459.6,02,Servicios generales,,,"WOLTERS KLUWER ESPAÑA, SA",SUBSCRIPCIÓ WOLTERS KLUWER - EL CONSULTOR -ANY 2022
2022-03-31,0.99,03,Seguridad ciudadana,,,"ZENON DIGITAL RADIO, SL.",ARRENDAMENT FINANCER 6 TERMINALS POLICIA LOCAL 12/03/2022 A 11/04/2022
2022-03-31,4.8,02,Servicios generales,,,"ZENON DIGITAL RADIO, SL.",ARRENDAMENT FINANCER 6 TERMINALS POLICIA LOCAL 12/03/2022 A 11/04/2022
2022-03-31,7.94,03,Seguridad ciudadana,,,"ZENON DIGITAL RADIO, SL.",ARRENDAMENT FINANCER 6 TERMINALS POLICIA LOCAL 12/03/2022 A 11/04/2022
2022-03-31,111.59,03,Seguridad ciudadana,,,"ZENON DIGITAL RADIO, SL.",ARRENDAMENT FINANCER 6 TERMINALS POLICIA LOCAL 12/03/2022 A 11/04/2022
2022-02-02,11384.89,20,Promoción económica,,,"MASHUP COMUNICACIÓ, SL",DIFUSIÓ CAMPANYA NADAL COMPRAPROP
2022-04-07,1.36,21,Personas mayores,,,CASAL GENT GRAN,MATERIAL TALLER DE CUINA GENT GRAN - BESTRETA
2022-04-07,2.69,21,Personas mayores,,,CASAL GENT GRAN,MATERIAL TALLER DE CUINA GENT GRAN - BESTRETA
2022-04-07,2.8,21,Personas mayores,,,CASAL GENT GRAN,MATERIAL TALLER DE CUINA GENT GRAN - BESTRETA
2022-04-07,4.34,21,Personas mayores,,,CASAL GENT GRAN,MATERIAL TALLER DE CUINA GENT GRAN - BESTRETA
2022-04-07,9,21,Personas mayores,,,CASAL GENT GRAN,FLORS ZAMBOMBÀ GENT GRAN - BESTRETA
2022-04-07,9,21,Personas mayores,,,CASAL GENT GRAN,FLORS ZAMBOMBÀ GENT GRAN - BESTRETA
2022-04-07,15.2,21,Personas mayores,,,CASAL GENT GRAN,MATERIAL CASAL GENT GRAN - BESTRETA
2022-04-07,19.75,21,Personas mayores,,,CASAL GENT GRAN,MATERIAL CARNAVAL CASAL GENT GRAN - BESTRETA
2022-04-07,32.07,21,Personas mayores,,,CASAL GENT GRAN,MATERIAL CARNAVAL CASAL GENT GRAN - BESTRETA
2022-04-07,47.46,21,Personas mayores,,,CASAL GENT GRAN,MATERIAL TALLER DE CUINA GENT GRAN - BESTRETA
2022-04-14,150,11,Educación,,,"ABACUS, S.COOP.C.L.",2 TARGETES REGAL DE 75 EUROS - CERTAMENT ATENEA
2022-04-14,251.68,18,Servicios de mantenimiento de edificios e inversiones,,,"ADO URBAN FURNITURE, S.L.",PILONES VERDES VIA PUBLICA
2022-04-14,234.81,02,Servicios generales,,,"ALD AUTOMOTIVE, S.A.U",ARRENDAMENT FINANCER VEHICLE POLICIA LOCAL SEAT ATECA MARÇ 2022
2022-04-14,331.92,03,Seguridad ciudadana,,,"ALD AUTOMOTIVE, S.A.U",ARRENDAMENT FINANCER VEHICLE POLICIA LOCAL SEAT ATECA MARÇ 2022
2022-04-14,789.32,03,Seguridad ciudadana,,,"ALD AUTOMOTIVE, S.A.U",ARRENDAMENT FINANCER VEHICLE POLICIA LOCAL SEAT ATECA MARÇ 2022
2022-04-14,63.98,15,Salud y consumo,,,"ANTICIMEX 3D SANIDAD AMBIENTAL, SA","DESINFECTACIÓ, DESRATITZACIÓ CAN GAVARRA MARÇ 2022"
2022-04-14,1531.42,15,Salud y consumo,,,"ANTICIMEX 3D SANIDAD AMBIENTAL, SA","DESINSECTACIÓ, DESRATITZACIÓ I CONTROL PLAGUES MARÇ 2022"
2022-04-14,511.5,11,Educación,,,"AVANT GRUP BARDET, SL",TRANSPORT TALLERS MAIN MARÇ 2022
2022-04-14,522.32,21,Personas mayores,,,"AVANT GRUP BARDET, SL",SERVEI AUTOCAR SORTIDA IMSERSO -FEBRER 2022
2022-04-14,522.32,21,Personas mayores,,,"AVANT GRUP BARDET, SL",SERVEI AUTOCAR SORTIDA IMSERSO -MARÇ 2022
2022-04-14,523.78,11,Educación,,,"AVANT GRUP BARDET, SL",SORTIDA ALUMNES A VAPOR LLONCH MARÇ 2022
2022-04-14,550,10,Juventud,,,"AVANT GRUP BARDET, SL",SERVEI AUTOCAR SORTIDA FIRA FP - 1R SEMESTRE ACTIVITATS ESPAI JOVE
2022-04-14,33.77,20,Promoción económica,,,"BASSO,S.A.",COPIES IMPRESSORA CAN GAVARRA DEL 31-01-2022 A 23-02-2022
2022-04-14,3.84,18,Servicios de mantenimiento de edificios e inversiones,,,"CANALS BOLAÑOS, ALICIA",MATERIAL BRIGAFA /CONSERGES CASAL D'AVIS
2022-04-14,6.56,18,Servicios de mantenimiento de edificios e inversiones,,,"CANALS BOLAÑOS, ALICIA",MATERIALS BRIGADA/ PERE CALDERS
2022-04-14,8.72,18,Servicios de mantenimiento de edificios e inversiones,,,"CANALS BOLAÑOS, ALICIA",MATERIAL BRIGADA/ CASAL JOVES
2022-04-14,15.56,18,Servicios de mantenimiento de edificios e inversiones,,,"CANALS BOLAÑOS, ALICIA",COMPRA MATERIAL BRIGADA
2022-04-14,24.61,18,Servicios de mantenimiento de edificios e inversiones,,,"CANALS BOLAÑOS, ALICIA",MATERIAL BRIGADA /CAN GAVARRA
2022-04-14,26.83,18,Servicios de mantenimiento de edificios e inversiones,,,"CANALS BOLAÑOS, ALICIA",COMPRA MATERIAL BRIGADA
2022-04-14,235.33,18,Servicios de mantenimiento de edificios e inversiones,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT CAMP DE FUTBOL I ZONA ESPORTIVA EL TURÓ
2022-04-14,302.5,09,"Comunicación, participación ciudadana y calidad democrática",,,"CANO DE ARRIBAS, JOSEP",FOTOGRAFIES CARNAVAL INFANTIL 27/02/2022
2022-04-14,302.5,09,"Comunicación, participación ciudadana y calidad democrática",,,"CANO DE ARRIBAS, JOSEP",FOTOGRAFIES CELEBRACIÓ DIA DE LA DONA 08/03/2022
2022-04-14,429.55,20,Promoción económica,,,"CAPEL SANCHEZ, NOEMI",DISSENY LOGO I TIPOGRAFIA CORPORATIVA  PROJECTE EMPRESA SALUDABLE AMERC
2022-04-14,1076.9,20,Promoción económica,,,"CAPEL SANCHEZ, NOEMI",DISSENY LOGO I TIPOGRAFIA CORPORATIVA  PROJECTE EMPRESA SALUDABLE AMERC
2022-04-14,24.44,06,Servicios municipales y vías públicas,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",MANTENIMENT CLIMA EDIFICIS MUNICIPALS FEBRER 2022
2022-04-14,70.79,06,Servicios municipales y vías públicas,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",MANTENIMENT CLIMA EDIFICIS MUNICIPALS FEBRER 2022
2022-04-14,133.79,06,Servicios municipales y vías públicas,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",MANTENIMENT CLIMA EDIFICIS MUNICIPALS FEBRER 2022
2022-04-14,242.9,06,Servicios municipales y vías públicas,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",MANTENIMENT CLIMA EDIFICIS MUNICIPALS FEBRER 2022
2022-04-14,55.15,18,Servicios de mantenimiento de edificios e inversiones,,,"CECOPI DROGUERIA INDUSTRIAL, S.L.U.",MATERIAL MOBILIARI URBÀ-VIA PUBLICA
2022-04-14,128,21,Personas mayores,,,"CEREZO AVILA, MARTA",CLASSES ANGLÈS PRÀCTIC CASAL GENT GRAN DIMARTS MATÍ -FEBRER 2022
2022-04-14,128,21,Personas mayores,,,"CEREZO AVILA, MARTA",CLASSES ANGLÈS PRÀCTIC CASAL GENT GRAN DIMARTS MATI -MARÇ 2022
2022-04-14,525,11,Educación,,,"CEREZO AVILA, MARTA","CLASSES ANGLÈS NIVELL A1 DILLUNS, DIMECRES I DIVENDRES -MARÇ 2022"
2022-04-14,900,11,Educación,,,"CEREZO AVILA, MARTA",CLASSES ANGLÈS NIVELL A2 DIMARTS I DIJOUS -MARÇ 2022
2022-04-14,68.68,20,Promoción económica,,,"CONGOST - VIGILANCIA Y SEGURIDAD, SL",SUBTITUCIÓ PILAS DELS EQUIPS A CAN GAVARRA
2022-04-14,89,20,Promoción económica,,,"CONGOST - VIGILANCIA Y SEGURIDAD, SL",INCIDENCIA LLUM VIVER 
2022-04-14,275.57,20,Promoción económica,,,"CONGOST - VIGILANCIA Y SEGURIDAD, SL",SERVEI DE VIGILANCIA CAN GAVARRA MARÇ 2022
2022-04-14,1452,11,Educación,,,"CONSULTORIA I SERVEIS INFORMÀTICS ENGINY DIGITAL, SL",MANTENIMENT I LLICENCIA PROGRAMA INFORMATIC GESTIO EBM'S DE 01/01/2022 AL 31/12/2022
2022-04-14,33.64,03,Seguridad ciudadana,,,"COOLTRA MOTOS, SL.",ARRENDAMENT FINANCER 2 MOTOS POLICIA LOCAL-ABRIL 2022- 14/03/2022 A 13/04/2022
2022-04-14,61.1,03,Seguridad ciudadana,,,"COOLTRA MOTOS, SL.",ARRENDAMENT FINANCER 2 MOTOS POLICIA LOCAL-ABRIL 2022- 14/03/2022 A 13/04/2022
2022-04-14,269.1,02,Servicios generales,,,"COOLTRA MOTOS, SL.",ARRENDAMENT FINANCER 2 MOTOS POLICIA LOCAL-ABRIL 2022- 14/03/2022 A 13/04/2022
2022-04-14,308.92,03,Seguridad ciudadana,,,"COOLTRA MOTOS, SL.",ARRENDAMENT FINANCER 2 MOTOS POLICIA LOCAL-ABRIL 2022- 14/03/2022 A 13/04/2022
2022-04-14,367.8,15,Salud y consumo,,,CREU ROJA - ASSAMBLEA LOCAL DE SENTMENAT,SSPP RUA DE CARNESTOLTES 2022
2022-04-14,998.25,18,Servicios de mantenimiento de edificios e inversiones,,,"CUBIERTAS GIRBEL, SL",IMPERMEABILITZACIÓ PER GOTERES ESCOLA PERE CALDERS
2022-04-14,25.85,04,Urbanismo,,,"DISA PENINSULA, S.L.U.",CARBURANT VEHICLES BRIGADA -MARÇ 2022-
2022-04-14,409.47,18,Servicios de mantenimiento de edificios e inversiones,,,"DISA PENINSULA, S.L.U.",CARBURANT VEHICLES BRIGADA -MARÇ 2022-
2022-04-14,2589,21,Personas mayores,,,"DOBLE VIA (SERVEIS SOCIOEDUCATIUS), SL",ACTIVITATS GENT GRAN DE GENER A MARÇ 2022
2022-04-14,228.69,03,Seguridad ciudadana,,,"DRAGCLIC, S.L.",MANTENIMENT PROGRAMA POLICIA LOCAL ABRIL 2022
2022-04-14,250.87,18,Servicios de mantenimiento de edificios e inversiones,,,"ECOCLIMA VALLES, SL",MANTENIMENT CLIMATITZACIÓ CENTRE CIVIC MARÇ 2022
2022-04-14,297.5,06,Servicios municipales y vías públicas,,,"ECOCLIMA VALLES, SL",MANTENIMENT CLIMATITZACIÓ CAN GAVARRA MARÇ 2022
2022-04-14,8.99,06,Servicios municipales y vías públicas,,,"ECOCLIMA VALLES, SL",MANTENIMENT DEPENDENCIES MUNICIPALS MARÇ 2022
2022-04-14,14.84,06,Servicios municipales y vías públicas,,,"ECOCLIMA VALLES, SL",MANTENIMENT DEPENDENCIES MUNICIPALS MARÇ 2022
2022-04-14,65.2,06,Servicios municipales y vías públicas,,,"ECOCLIMA VALLES, SL",MANTENIMENT DEPENDENCIES MUNICIPALS MARÇ 2022
2022-04-14,95.76,06,Servicios municipales y vías públicas,,,"ECOCLIMA VALLES, SL",MANTENIMENT DEPENDENCIES MUNICIPALS MARÇ 2022
2022-04-14,148.83,06,Servicios municipales y vías públicas,,,"ECOCLIMA VALLES, SL",MANTENIMENT DEPENDENCIES MUNICIPALS MARÇ 2022
2022-04-14,148.83,06,Servicios municipales y vías públicas,,,"ECOCLIMA VALLES, SL",MANTENIMENT DEPENDENCIES MUNICIPALS MARÇ 2022
2022-04-14,189.75,06,Servicios municipales y vías públicas,,,"ECOCLIMA VALLES, SL",MANTENIMENT DEPENDENCIES MUNICIPALS MARÇ 2022
2022-04-14,227.07,06,Servicios municipales y vías públicas,,,"ECOCLIMA VALLES, SL",MANTENIMENT DEPENDENCIES MUNICIPALS MARÇ 2022
2022-04-14,590.56,18,Servicios de mantenimiento de edificios e inversiones,,,"EL CEDRE JARDINERIA, SL",MANTENIMENT DE LES ZONES VERDES DE L'AV.SENTMENAT -MARÇ 2022-
2022-04-14,1408.44,18,Servicios de mantenimiento de edificios e inversiones,,,"EL CEDRE JARDINERIA, SL",MANTENIMENT ARBUSTIVES JARDINERS AVINGUDA SENTMENAT I RAMBLA -MARÇ 2022-
2022-04-14,4410.67,16,Servicios sociales,,,EL GRUP DE POLINYA,DINAMITZACIÓ AULA TARDA -MARÇ 2022-
2022-04-14,6.33,02,Servicios generales,,,"EQUIPS D'OFICINA SALVANS, S.L.",COPIES RECEPCIO AJUNTAMENT DEL 25/01/2022 AL 25/03/2022
2022-04-14,9.3,02,Servicios generales,,,"EQUIPS D'OFICINA SALVANS, S.L.",COPIES SERVEIS GENERALS DEL 25/01/2022 AL 25/03/2022
2022-04-14,9413.8,18,Servicios de mantenimiento de edificios e inversiones,,,"EXCATRANS MARTINEZ, SL",ANIVELLAT TERRENY AL COSTAT DEL CAP PEL CAMPIONAT DE PETANCA
2022-04-14,446.49,18,Servicios de mantenimiento de edificios e inversiones,,,"FIELDTURF POLIGRAS, S.A.",REPARACIÓ ASPERSORS CAMP DE FUTBOL
2022-04-14,1059.36,18,Servicios de mantenimiento de edificios e inversiones,,,"FIELDTURF POLIGRAS, S.A.",MANTENIMENT CAMP DE FUTBOL DE GESPA ARTIFICIAL
2022-04-14,110.72,18,Servicios de mantenimiento de edificios e inversiones,,,"FOCSA CONTRA INCENDIOS, SL",RECARREGA EXTINTOR EBM LA GINESTA I POLICIA LOCAL
2022-04-14,176.05,18,Servicios de mantenimiento de edificios e inversiones,,,"FOCSA CONTRA INCENDIOS, SL",RECARREGA EXTINTOR EBM LA GINESTA I POLICIA LOCAL
2022-04-14,489.69,18,Servicios de mantenimiento de edificios e inversiones,,,"FOCSA CONTRA INCENDIOS, SL",RECARREGA EXTINTOR I SUBSTITUCIÓ DE VALVULA AL CENTRE CIVIC
2022-04-14,18.23,18,Servicios de mantenimiento de edificios e inversiones,,,"FOCSA CONTRA INCENDIOS, SL",MANTENIMENT EXTINTORS 4RT TRIMESTRE 2021
2022-04-14,21.92,18,Servicios de mantenimiento de edificios e inversiones,,,"FOCSA CONTRA INCENDIOS, SL",MANTENIMENT EXTINTORS 4RT TRIMESTRE 2021
2022-04-14,21.92,18,Servicios de mantenimiento de edificios e inversiones,,,"FOCSA CONTRA INCENDIOS, SL",MANTENIMENT EXTINTORS 4RT TRIMESTRE 2021
2022-04-14,25.54,18,Servicios de mantenimiento de edificios e inversiones,,,"FOCSA CONTRA INCENDIOS, SL",MANTENIMENT EXTINTORS 4RT TRIMESTRE 2021
2022-04-14,32.84,18,Servicios de mantenimiento de edificios e inversiones,,,"FOCSA CONTRA INCENDIOS, SL",MANTENIMENT EXTINTORS 4RT TRIMESTRE 2021
2022-04-14,36.53,18,Servicios de mantenimiento de edificios e inversiones,,,"FOCSA CONTRA INCENDIOS, SL",MANTENIMENT EXTINTORS 4RT TRIMESTRE 2021
2022-04-14,36.53,18,Servicios de mantenimiento de edificios e inversiones,,,"FOCSA CONTRA INCENDIOS, SL",MANTENIMENT EXTINTORS 4RT TRIMESTRE 2021
2022-04-14,43.83,18,Servicios de mantenimiento de edificios e inversiones,,,"FOCSA CONTRA INCENDIOS, SL",MANTENIMENT EXTINTORS 4RT TRIMESTRE 2021
2022-04-14,54.76,18,Servicios de mantenimiento de edificios e inversiones,,,"FOCSA CONTRA INCENDIOS, SL",MANTENIMENT EXTINTORS 4RT TRIMESTRE 2021
2022-04-14,58.44,18,Servicios de mantenimiento de edificios e inversiones,,,"FOCSA CONTRA INCENDIOS, SL",MANTENIMENT EXTINTORS 4RT TRIMESTRE 2021
2022-04-14,65.69,18,Servicios de mantenimiento de edificios e inversiones,,,"FOCSA CONTRA INCENDIOS, SL",MANTENIMENT EXTINTORS 4RT TRIMESTRE 2021
2022-04-14,109.5,18,Servicios de mantenimiento de edificios e inversiones,,,"FOCSA CONTRA INCENDIOS, SL",MANTENIMENT EXTINTORS 4RT TRIMESTRE 2021
2022-04-14,109.52,18,Servicios de mantenimiento de edificios e inversiones,,,"FOCSA CONTRA INCENDIOS, SL",MANTENIMENT EXTINTORS 4RT TRIMESTRE 2021
2022-04-14,2835,17,Empleo,,,"GAROLERA BERROCAL, MERCÈ",DOCÈNCIA FORMACIÓ OCUPACIONAL
2022-04-14,1728,17,Empleo,,,"GIMENEZ GARCIA, EDUARD",DOCÈNCIA FORMACIÓ OCUPACIONAL - OPERACIONS AUXILIARS DE SERVEIS ADM I GENERALS
2022-04-14,35.7,10,Juventud,,,"GIROCOPI, SL - SISTEMES D'ORGANITZACIÓ, SA",LLOGUER FOTOCOPIADORA I COPIES CASAL DE JOVES -MARÇ 2022-
2022-04-14,302.5,15,Salud y consumo,,,"HELP-GUAU, SL",CAPTURES MARÇ 2022
2022-04-14,807.43,15,Salud y consumo,,,"HELP-GUAU, SL",SERVEI DE RECOLLIDA I ESTADA ANIMALS MARÇ 2022
2022-04-14,29.96,16,Servicios sociales,,,"ILBA,S.L.",COMPRA ALIMENTS REBOST MUNICIPAL
2022-04-14,1040,09,"Comunicación, participación ciudadana y calidad democrática",,,"IMPREMTA PAGES, SL",BUTLLETI Nº 194 FEBRER 2022
2022-04-14,272.25,18,Servicios de mantenimiento de edificios e inversiones,,,"INSTITUTO SR PARA LA GESTION, FORMACION Y CONSULTORIA, .S.L.",AUDITORIA DE QUALITAT DEL SERVEI DE NETEJA DE LA ZONA ESPORTIVA DEL TURÓ -MARÇ 2022
2022-04-14,253.46,18,Servicios de mantenimiento de edificios e inversiones,,,"IROLIA WORLD, S.L.","MATERIAL MANTENIMENT ED.MUNICIPALS, ROURE GINESTA I BADABADOC"
2022-04-14,62.92,02,Servicios generales,,,"JM BRUNEAU ESPAÑA, S.A.",MATERIAL D'OFICINA
2022-04-14,123.77,02,Servicios generales,,,"JM BRUNEAU ESPAÑA, S.A.",MATERIAL D'OFICINA
2022-04-14,366.21,02,Servicios generales,,,"JM BRUNEAU ESPAÑA, S.A.",MATERIAL OFICINA
2022-04-14,1610.44,18,Servicios de mantenimiento de edificios e inversiones,,,"JOMAG, SL",LLOGUER NAU BRIGADA MUNICIPAL ABRIL 2022
2022-04-14,165.5,18,Servicios de mantenimiento de edificios e inversiones,,,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT ZONES VERDES CAN GAVARRA FEBRER 2022
2022-04-14,168.07,18,Servicios de mantenimiento de edificios e inversiones,,,"KONE ELEVADORES,S.A.",MANTENIMENT ASCENSOR DIF.EDIFICIS MUN. DE 01/04/2022 AL 30/06/2022
2022-04-14,168.07,18,Servicios de mantenimiento de edificios e inversiones,,,"KONE ELEVADORES,S.A.",MANTENIMENT ASCENSOR DIF.EDIFICIS MUN. DE 01/04/2022 AL 30/06/2022
2022-04-14,185.5,18,Servicios de mantenimiento de edificios e inversiones,,,"KONE ELEVADORES,S.A.",MANTENIMENT ASCENSOR DIF.EDIFICIS MUN. DE 01/04/2022 AL 30/06/2022
2022-04-14,198.82,18,Servicios de mantenimiento de edificios e inversiones,,,"KONE ELEVADORES,S.A.",MANTENIMENT ASCENSOR DIF.EDIFICIS MUN. DE 01/04/2022 AL 30/06/2022
2022-04-14,210.67,18,Servicios de mantenimiento de edificios e inversiones,,,"KONE ELEVADORES,S.A.",MANTENIMENT ASCENSOR DIF.EDIFICIS MUN. DE 01/04/2022 AL 30/06/2022
2022-04-14,18.19,18,Servicios de mantenimiento de edificios e inversiones,,,"MACOPOL, SL",MATERIAL MANTENIMENT CASAL DE JOVES
2022-04-14,19.83,18,Servicios de mantenimiento de edificios e inversiones,,,"MACOPOL, SL",MATERIAL MANTENIMENT POLICIA LOCAL
2022-04-14,121,17,Empleo,,,"MANIPULATS ARIAS, S.L.",MATERIAL SOCIOSANITARI FORMACIÓ OCUPACIONAL
2022-04-14,0.71,02,Servicios generales,,,"MARCTECNIC POLINYA, S. L.",COMPRA MATERIAL OFICINA
2022-04-14,3.12,11,Educación,,,"MARCTECNIC POLINYA, S. L.",MATERIALS BADABADOC
2022-04-14,4.49,10,Juventud,,,"MARCTECNIC POLINYA, S. L.",MATERIAL CASAL DE JOVES
2022-04-14,11.89,10,Juventud,,,"MARCTECNIC POLINYA, S. L.",MATERIAL CASAL DE JOVES
2022-04-14,104.5,20,Promoción económica,,,"META SPORTS INVESTRADA, S.L.",COFFEE BREAK CAN GAVARRA
2022-04-14,154,20,Promoción económica,,,"META SPORTS INVESTRADA, S.L.",COFFE CAN GAVARRA 30 PERS.
2022-04-14,936,09,"Comunicación, participación ciudadana y calidad democrática",,,"MIRADA LOCAL, SL",REDACCIÓ I DISSENY DE LA REVISTA MUNICIPAL MARÇ 2022
2022-04-14,936,09,"Comunicación, participación ciudadana y calidad democrática",,,"MIRADA LOCAL, SL",REDACCIÓ I DISSENY DE LA REVISTA MUNICIPAL FEBRER 2022
2022-04-14,3678.4,05,Obras,,,"MOST ENGINYERS, SL",REDACCIÓ MEMORIA VALORADA OBRES URB. NOVA PLAZA DAVANT ESPAI JOVE
2022-04-14,3867.16,13,Deportes,,,"MOST ENGINYERS, SL",80% CORRESPONENT A LA MEMORIA VALORADA -PARC DE CALISTENIA - CAMI PARC DE LA RIERA
2022-04-14,907.5,07,Medio ambiente,,,NATURA LOCAL S.L.,MANTENIMENT APP NATURA LOCAL ANY 2022
